variant,model_seed,episode,cost,rolling_cost,immediate_cost,penalty,energy_use,latency_ms,thermal_violation,energy_violation,queue_violation,contact_violation,epsilon,loss,td_loss,auxiliary_loss
double_centered_full_action_dqn,802,0,117.51771372198749,117.51771372198749,35.83170376718044,81.68600983559776,1.7264740923419595,21663.689514160156,0.0,32.0,7.0,2.0,0.9954761904761905,,,
double_centered_full_action_dqn,802,1,217.26381774633722,167.39076573416236,46.59637212753296,170.66744561880427,1.965910098515451,27926.671543121338,0.0,37.0,38.0,2.0,0.9909523809523809,2.162317991256714,2.1500167846679688,0.04100438952445984
double_centered_full_action_dqn,802,2,167.96579406192458,167.58244184341643,44.84817211329937,123.11762145688688,1.9080088920891285,26724.202533721924,0.0,33.0,25.0,1.0,0.9864285714285714,1.9250580742955208,1.912509873509407,0.04182727728039026
double_centered_full_action_dqn,802,3,185.8722271900132,172.15488818006563,44.56601031124592,141.30621683406383,1.971857650205493,27561.36661529541,0.0,34.0,23.0,2.0,0.981904761904762,1.9653348326683044,1.9538033157587051,0.03843838372267783
double_centered_full_action_dqn,802,4,105.0955648869276,158.74302352143803,34.67276065796614,70.42280392348766,1.6484686452895403,20800.173027038574,0.0,31.0,0.0,0.0,0.9773809523809524,1.8000455871224403,1.791998751461506,0.026822778396308422
double_centered_full_action_dqn,802,5,121.25159154217462,152.49445152489412,45.118638068437576,76.1329526839755,1.876912558451295,26471.745491027832,0.0,32.0,2.0,1.0,0.9728571428571429,1.4563578888773918,1.449777789413929,0.021933692507445812
double_centered_full_action_dqn,802,6,122.85825012686472,148.2607084680328,38.2819249778986,84.5763247317336,1.7716882629320025,23022.338722229004,0.0,33.0,7.0,0.0,0.9683333333333334,1.1553183421492577,1.1473421789705753,0.026587211526930332
double_centered_full_action_dqn,802,7,108.72086971521378,143.3182286239304,41.84923408180475,66.87163504481316,1.8256328478455544,25060.586265563965,0.0,30.0,1.0,0.0,0.9638095238095238,1.0767919160425663,1.0717643052339554,0.016758762416429818
double_centered_full_action_dqn,802,8,117.04620985620294,140.39911542751622,37.60219042003155,79.4440185868052,1.7451585214585066,22707.178966522217,0.0,33.0,4.0,0.0,0.9592857142857143,1.0273191556334496,1.019408006221056,0.02637050743214786
double_centered_full_action_dqn,802,9,122.356859408319,138.5948898255965,42.490374974906445,79.86648543179035,1.7772317240014672,24609.068981170654,0.0,33.0,0.0,0.0,0.9547619047619048,0.7207418754696846,0.7150944694876671,0.018824716506060213
double_centered_full_action_dqn,802,10,103.09040859341621,135.3672097135801,37.06218063831329,66.02822786569595,1.7078590150922537,22158.42297744751,0.0,27.0,0.0,1.0,0.9502380952380952,0.5478808246552944,0.5433215089142323,0.015197723172605038
